black,Black,0,0,0
blue,Navy,0,0,128
blue,DarkBlue,0,0,139
blue,MediumBlue,0,0,205
blue,Blue,0,0,255
blue,DeepSkyBlue,0,191,255
blue,CornflowerBlue,100,149,237
blue,SkyBlue,135,206,235
blue,LightSkyBlue,135,206,250
blue,LightBlue,173,216,230
blue,LightSteelBlue,176,196,222
blue,PowderBlue,176,224,230
blue,MidnightBlue,25,25,112
blue,DodgerBlue,30,144,255
blue,RoyalBlue,65,105,225
blue,SteelBlue,70,130,180
brown,Maroon,128,0,0
brown,SaddleBrown,139,69,19
brown,Sienna,160,82,45
brown,Brown,165,42,42
brown,DarkGoldenrod,184,134,11
brown,RosyBrown,188,143,143
brown,Peru,205,133,63
brown,Chocolate,210,105,30
brown,Tan,210,180,140
brown,Goldenrod,218,165,32
brown,Burlywood,222,184,135
brown,SandyBrown,244,164,96
brown,Wheat,245,222,179
brown,NavajoWhite,255,222,173
brown,Bisque,255,228,196
brown,BlanchedAlmond,255,235,205
brown,Cornsilk,255,248,220
cyan,Teal,0,128,128
cyan,DarkCyan,0,139,139
cyan,DarkTurquoise,0,206,209
cyan,Aqua,0,255,255
cyan,Cyan,0,255,255
cyan,Aquamarine,127,255,212
cyan,PaleTurquoise,175,238,238
cyan,LightCyan,224,255,255
cyan,LightSeaGreen,32,178,170
cyan,Turquoise,64,224,208
cyan,MediumTurquoise,72,209,204
cyan,CadetBlue,95,158,160
gray,DimGray,105,105,105
gray,SlateGray,112,128,144
gray,LightSlateGray,119,136,153
gray,Gray,128,128,128
gray,DarkGray,169,169,169
gray,Silver,192,192,192
gray,LightGray,211,211,211
gray,Gainsboro,220,220,220
gray,DarkSlateGray,47,79,79
green,DarkGreen,0,100,0
green,Green,0,128,0
green,MediumSpringGreen,0,250,154
green,Lime,0,255,0
green,SpringGreen,0,255,127
green,MediumAquamarine,102,205,170
green,OliveDrab,107,142,35
green,LawnGreen,124,252,0
green,Chartreuse,127,255,0
green,Olive,128,128,0
green,DarkSeaGreen,143,188,143
green,LightGreen,144,238,144
green,PaleGreen,152,251,152
green,YellowGreen,154,205,50
green,GreenYellow,173,255,47
green,ForestGreen,34,139,34
green,SeaGreen,46,139,87
green,LimeGreen,50,205,50
green,MediumSeaGreen,60,179,113
green,DarkOliveGreen,85,107,47
orange,Coral,255,127,80
orange,DarkOrange,255,140,0
orange,Orange,255,165,0
orange,OrangeRed,255,69,0
orange,Tomato,255,99,71
pink,MediumVioletRed,199,21,133
pink,PaleVioletRed,219,112,147
pink,HotPink,255,105,180
pink,LightPink,255,182,193
pink,Pink,255,192,203
pink,DeepPink,255,20,147
purple,SlateBlue,106,90,205
purple,MediumSlateBlue,123,104,238
purple,Purple,128,0,128
purple,BlueViolet,138,43,226
purple,DarkMagenta,139,0,139
purple,MediumPurple,147,112,219
purple,DarkViolet,148,0,211
purple,DarkOrchid,153,50,204
purple,MediumOrchid,186,85,211
purple,Thistle,216,191,216
purple,Orchid,218,112,214
purple,Plum,221,160,221
purple,Lavender,230,230,250
purple,Violet,238,130,238
purple,Fuchsia,255,0,255
purple,Magenta,255,0,255
purple,DarkSlateBlue,72,61,139
purple,Indigo,75,0,130
red,DarkRed,139,0,0
red,Firebrick,178,34,34
red,IndianRed,205,92,92
red,Crimson,220,20,60
red,DarkSalmon,233,150,122
red,LightCoral,240,128,128
red,Salmon,250,128,114
red,Red,255,0,0
red,LightSalmon,255,160,122
white,AliceBlue,240,248,255
white,Honeydew,240,255,240
white,Azure,240,255,255
white,Beige,245,245,220
white,WhiteSmoke,245,245,245
white,MintCream,245,255,250
white,GhostWhite,248,248,255
white,AntiqueWhite,250,235,215
white,Linen,250,240,230
white,OldLace,253,245,230
white,MistyRose,255,228,225
white,LavenderBlush,255,240,245
white,Seashell,255,245,238
white,FloralWhite,255,250,240
white,Snow,255,250,250
white,Ivory,255,255,240
white,White,255,255,255
yellow,DarkKhaki,189,183,107
yellow,PaleGoldenrod,238,232,170
yellow,Khaki,240,230,140
yellow,LightGoldenrodYellow,250,250,210
yellow,Gold,255,215,0
yellow,PeachPuff,255,218,185
yellow,Moccasin,255,228,181
yellow,PapayaWhip,255,239,213
yellow,LemonChiffon,255,250,205
yellow,Yellow,255,255,0
yellow,LightYellow,255,255,224
